SKU Code,Store_Code,BSQ
SKU_0988,STORE_05,1
SKU_0988,STORE_06,2
SKU_0988,STORE_07,1
SKU_0988,STORE_15,2
SKU_0988,STORE_08,2
SKU_0988,STORE_09,2
SKU_0988,STORE_16,2
SKU_0988,STORE_10,2
SKU_0988,STORE_11,2
SKU_0988,STORE_12,1
SKU_0988,STORE_13,2
SKU_0988,STORE_17,1
SKU_0988,STORE_14,2
SKU_0989,STORE_01,2
SKU_0989,STORE_02,1
SKU_0989,STORE_03,2
SKU_0989,STORE_04,1
SKU_0989,STORE_05,1
SKU_0989,STORE_06,1
SKU_0989,STORE_07,2
SKU_0989,STORE_15,1
SKU_0989,STORE_08,2
SKU_0989,STORE_09,1
SKU_0989,STORE_16,2
SKU_0989,STORE_10,1
SKU_0989,STORE_11,2
SKU_0989,STORE_12,1
SKU_0989,STORE_13,2
SKU_0989,STORE_17,2
SKU_0989,STORE_14,2
SKU_0990,STORE_01,1
SKU_0990,STORE_02,1
SKU_0990,STORE_03,1
SKU_0990,STORE_04,1
SKU_0990,STORE_05,2
SKU_0990,STORE_06,2
SKU_0990,STORE_07,1
SKU_0990,STORE_15,1
SKU_0990,STORE_08,2
SKU_0990,STORE_09,1
SKU_0990,STORE_16,1
SKU_0990,STORE_10,2
SKU_0990,STORE_11,1
SKU_0990,STORE_12,1
SKU_0990,STORE_13,1
SKU_0990,STORE_17,2
SKU_0990,STORE_14,2
SKU_0991,STORE_01,1
SKU_0991,STORE_02,2
SKU_0991,STORE_03,3
SKU_0991,STORE_04,1
SKU_0991,STORE_05,1
SKU_0991,STORE_06,4
SKU_0991,STORE_07,2
SKU_0991,STORE_15,1
SKU_0991,STORE_08,2
SKU_0991,STORE_09,4
SKU_0991,STORE_16,2
SKU_0991,STORE_10,2
SKU_0991,STORE_11,2
SKU_0991,STORE_12,1
SKU_0991,STORE_13,2
SKU_0991,STORE_17,2
SKU_0991,STORE_14,1
SKU_0992,STORE_01,2
SKU_0992,STORE_02,2
SKU_0992,STORE_03,2
SKU_0992,STORE_04,2
SKU_0992,STORE_05,1
SKU_0992,STORE_06,1
SKU_0992,STORE_07,2
SKU_0992,STORE_15,1
SKU_0992,STORE_08,1
SKU_0992,STORE_09,1
SKU_0992,STORE_16,2
SKU_0992,STORE_10,2
SKU_0992,STORE_11,2
SKU_0992,STORE_12,1
SKU_0992,STORE_13,2
SKU_0992,STORE_17,2
SKU_0992,STORE_14,2
SKU_0993,STORE_01,2
SKU_0993,STORE_02,1
SKU_0993,STORE_03,1
SKU_0993,STORE_04,1
SKU_0993,STORE_05,1
SKU_0993,STORE_06,2
SKU_0993,STORE_07,2
SKU_0993,STORE_15,1
SKU_0993,STORE_08,2
SKU_0993,STORE_09,1
SKU_0993,STORE_16,2
SKU_0993,STORE_10,2
SKU_0993,STORE_11,2
SKU_0993,STORE_12,2
SKU_0993,STORE_13,2
SKU_0993,STORE_17,1
SKU_0993,STORE_14,2
SKU_0994,STORE_01,1
SKU_0994,STORE_02,1
SKU_0994,STORE_03,2
SKU_0994,STORE_04,2
SKU_0994,STORE_05,2
SKU_0994,STORE_06,2
SKU_0994,STORE_07,1
SKU_0994,STORE_15,1
SKU_0994,STORE_08,1
SKU_0994,STORE_09,1
SKU_0994,STORE_16,1
SKU_0994,STORE_10,2
SKU_0994,STORE_11,2
SKU_0994,STORE_12,2
SKU_0994,STORE_13,1
SKU_0994,STORE_17,2
SKU_0994,STORE_14,1
SKU_0995,STORE_01,2
SKU_0995,STORE_02,1
SKU_0995,STORE_03,2
SKU_0995,STORE_04,1
SKU_0995,STORE_05,2
SKU_0995,STORE_06,1
SKU_0995,STORE_07,1
SKU_0995,STORE_15,2
SKU_0995,STORE_08,1
SKU_0995,STORE_09,2
SKU_0995,STORE_16,1
SKU_0995,STORE_10,2
SKU_0995,STORE_11,1
SKU_0995,STORE_12,1
SKU_0995,STORE_13,1
SKU_0995,STORE_17,1
SKU_0995,STORE_14,2
SKU_0996,STORE_01,1
SKU_0996,STORE_02,1
SKU_0996,STORE_03,2
SKU_0996,STORE_04,2
SKU_0996,STORE_05,1
SKU_0996,STORE_06,2
SKU_0996,STORE_07,2
SKU_0996,STORE_15,1
SKU_0996,STORE_08,1
SKU_0996,STORE_09,2
SKU_0996,STORE_16,2
SKU_0996,STORE_10,2
SKU_0996,STORE_11,1
SKU_0996,STORE_12,1
SKU_0996,STORE_13,2
SKU_0996,STORE_17,2
SKU_0996,STORE_14,2
SKU_0997,STORE_01,2
SKU_0997,STORE_02,1
SKU_0997,STORE_03,1
SKU_0997,STORE_04,2
SKU_0997,STORE_05,1
SKU_0997,STORE_06,1
SKU_0997,STORE_07,1
SKU_0997,STORE_15,1
SKU_0997,STORE_08,2
SKU_0997,STORE_09,1
SKU_0997,STORE_16,1
SKU_0997,STORE_10,2
SKU_0997,STORE_11,1
SKU_0997,STORE_12,1
SKU_0997,STORE_13,1
SKU_0997,STORE_17,2
SKU_0997,STORE_14,2
SKU_0998,STORE_01,1
SKU_0998,STORE_02,2
SKU_0998,STORE_04,1
SKU_0998,STORE_05,2
SKU_0998,STORE_06,1
SKU_0998,STORE_07,2
SKU_0998,STORE_15,1
SKU_0998,STORE_08,2
SKU_0998,STORE_09,2
SKU_0998,STORE_11,1
SKU_0998,STORE_12,2
SKU_0998,STORE_13,1
SKU_0998,STORE_17,1
SKU_0998,STORE_14,1
SKU_0999,STORE_01,2
SKU_0999,STORE_02,2
SKU_0999,STORE_04,2
SKU_0999,STORE_05,1
SKU_0999,STORE_06,2
SKU_0999,STORE_07,2
SKU_0999,STORE_15,2
SKU_0999,STORE_08,2
SKU_0999,STORE_09,2
SKU_0999,STORE_11,1
SKU_0999,STORE_12,1
SKU_0999,STORE_13,2
SKU_0999,STORE_17,1
SKU_0999,STORE_14,2
SKU_1000,STORE_01,1
SKU_1000,STORE_02,1
SKU_1000,STORE_04,1
SKU_1000,STORE_05,2
SKU_1000,STORE_06,1
SKU_1000,STORE_07,2
SKU_1000,STORE_15,2
SKU_1000,STORE_08,2
SKU_1000,STORE_09,2
SKU_1000,STORE_11,2
SKU_1000,STORE_12,2
SKU_1000,STORE_13,1
SKU_1000,STORE_17,1
SKU_1000,STORE_14,1
SKU_1001,STORE_01,1
SKU_1001,STORE_02,1
SKU_1001,STORE_04,2
SKU_1001,STORE_05,2
SKU_1001,STORE_06,1
SKU_1001,STORE_07,2
SKU_1001,STORE_15,1
SKU_1001,STORE_08,1
SKU_1001,STORE_09,2
SKU_1001,STORE_11,2
SKU_1001,STORE_12,2
SKU_1001,STORE_13,1
SKU_1001,STORE_17,2
SKU_1001,STORE_14,1
SKU_1002,STORE_01,2
SKU_1002,STORE_02,1
SKU_1002,STORE_04,2
SKU_1002,STORE_05,1
SKU_1002,STORE_06,1
SKU_1002,STORE_07,1
SKU_1002,STORE_15,2
SKU_1002,STORE_08,1
SKU_1002,STORE_09,2
SKU_1002,STORE_11,2
SKU_1002,STORE_12,1
SKU_1002,STORE_13,2
SKU_1002,STORE_17,1
SKU_1002,STORE_14,1
SKU_1003,STORE_01,1
SKU_1003,STORE_02,1
SKU_1003,STORE_04,2
SKU_1003,STORE_05,1
SKU_1003,STORE_06,1
SKU_1003,STORE_07,2
SKU_1003,STORE_15,2
SKU_1003,STORE_08,2
SKU_1003,STORE_09,1
SKU_1003,STORE_11,1
SKU_1003,STORE_12,1
SKU_1003,STORE_13,2
SKU_1003,STORE_17,2
SKU_1003,STORE_14,1
SKU_1004,STORE_01,1
SKU_1004,STORE_02,1
SKU_1004,STORE_04,1
SKU_1004,STORE_05,2
SKU_1004,STORE_06,2
SKU_1004,STORE_07,1
SKU_1004,STORE_15,2
SKU_1004,STORE_08,2
SKU_1004,STORE_09,1
SKU_1004,STORE_11,2
SKU_1004,STORE_12,2
SKU_1004,STORE_13,2
SKU_1004,STORE_17,1
SKU_1004,STORE_14,2
SKU_1005,STORE_01,1
SKU_1005,STORE_02,2
SKU_1005,STORE_03,1
SKU_1005,STORE_04,1
SKU_1005,STORE_05,1
SKU_1005,STORE_06,1
SKU_1005,STORE_07,2
SKU_1005,STORE_15,2
SKU_1005,STORE_08,1
SKU_1005,STORE_09,1
SKU_1005,STORE_16,1
SKU_1005,STORE_10,1
SKU_1005,STORE_11,1
SKU_1005,STORE_12,2
SKU_1005,STORE_13,1
SKU_1005,STORE_17,2
SKU_1005,STORE_14,1
SKU_1006,STORE_01,1
SKU_1006,STORE_02,1
SKU_1006,STORE_03,1
SKU_1006,STORE_04,2
SKU_1006,STORE_05,2
SKU_1006,STORE_06,1
SKU_1006,STORE_07,2
SKU_1006,STORE_15,2
SKU_1006,STORE_08,1
SKU_1006,STORE_09,2
SKU_1006,STORE_16,1
SKU_1006,STORE_10,1
SKU_1006,STORE_11,1
SKU_1006,STORE_12,1
SKU_1006,STORE_13,1
SKU_1006,STORE_17,2
SKU_1006,STORE_14,1
SKU_1007,STORE_01,1
SKU_1007,STORE_02,1
SKU_1007,STORE_03,1
SKU_1007,STORE_04,2
SKU_1007,STORE_05,2
SKU_1007,STORE_06,1
SKU_1007,STORE_07,2
SKU_1007,STORE_15,2
SKU_1007,STORE_08,1
SKU_1007,STORE_09,2
SKU_1007,STORE_16,1
SKU_1007,STORE_10,1
SKU_1007,STORE_11,1
SKU_1007,STORE_12,2
SKU_1007,STORE_13,2
SKU_1007,STORE_17,1
SKU_1007,STORE_14,2
SKU_1008,STORE_01,1
SKU_1008,STORE_02,2
SKU_1008,STORE_03,2
SKU_1008,STORE_04,1
SKU_1008,STORE_05,2
SKU_1008,STORE_06,2
SKU_1008,STORE_07,1
SKU_1008,STORE_15,1
SKU_1008,STORE_08,2
SKU_1008,STORE_09,1
SKU_1008,STORE_16,1
SKU_1008,STORE_10,1
SKU_1008,STORE_11,2
SKU_1008,STORE_12,2
SKU_1008,STORE_13,2
SKU_1008,STORE_17,1
SKU_1008,STORE_14,1
SKU_1009,STORE_01,2
SKU_1009,STORE_02,2
SKU_1009,STORE_03,2
SKU_1009,STORE_04,2
SKU_1009,STORE_05,2
SKU_1009,STORE_06,1
SKU_1009,STORE_07,2
SKU_1009,STORE_15,2
SKU_1009,STORE_08,1
SKU_1009,STORE_09,1
SKU_1009,STORE_16,2
SKU_1009,STORE_10,2
SKU_1009,STORE_11,1
SKU_1009,STORE_12,2
SKU_1009,STORE_13,2
SKU_1009,STORE_17,1
SKU_1009,STORE_14,1
SKU_1010,STORE_01,2
SKU_1010,STORE_02,1
SKU_1010,STORE_03,1
SKU_1010,STORE_04,1
SKU_1010,STORE_05,1
SKU_1010,STORE_06,1
SKU_1010,STORE_07,1
SKU_1010,STORE_15,1
SKU_1010,STORE_08,2
SKU_1010,STORE_09,1
SKU_1010,STORE_16,2
SKU_1010,STORE_10,1
SKU_1010,STORE_11,1
SKU_1010,STORE_12,1
SKU_1010,STORE_13,2
SKU_1010,STORE_17,2
SKU_1010,STORE_14,2
SKU_1011,STORE_01,2
SKU_1011,STORE_02,1
SKU_1011,STORE_03,2
SKU_1011,STORE_04,2
SKU_1011,STORE_05,1
SKU_1011,STORE_06,2
SKU_1011,STORE_07,2
SKU_1011,STORE_15,2
SKU_1011,STORE_08,2
SKU_1011,STORE_09,2
SKU_1011,STORE_16,1
SKU_1011,STORE_10,1
SKU_1011,STORE_11,1
SKU_1011,STORE_12,2
SKU_1011,STORE_13,2
SKU_1011,STORE_17,2
SKU_1011,STORE_14,1
SKU_1012,STORE_01,2
SKU_1012,STORE_02,2
SKU_1012,STORE_03,1
SKU_1012,STORE_04,2
SKU_1012,STORE_05,1
SKU_1012,STORE_06,1
SKU_1012,STORE_07,1
SKU_1012,STORE_15,2
SKU_1012,STORE_08,1
SKU_1012,STORE_09,1
SKU_1012,STORE_16,2
SKU_1012,STORE_10,1
SKU_1012,STORE_11,2
SKU_1012,STORE_12,1
SKU_1012,STORE_13,1
SKU_1012,STORE_17,2
SKU_1012,STORE_14,1
SKU_1013,STORE_01,1
SKU_1013,STORE_02,1
SKU_1013,STORE_03,2
SKU_1013,STORE_04,1
SKU_1013,STORE_05,1
SKU_1013,STORE_06,1
SKU_1013,STORE_07,1
SKU_1013,STORE_15,2
SKU_1013,STORE_08,2
SKU_1013,STORE_09,1
SKU_1013,STORE_16,1
SKU_1013,STORE_10,2
SKU_1013,STORE_11,1
SKU_1013,STORE_12,2
SKU_1013,STORE_13,2
SKU_1013,STORE_17,2
SKU_1013,STORE_14,2
SKU_1014,STORE_01,1
SKU_1014,STORE_02,1
SKU_1014,STORE_03,1
SKU_1014,STORE_04,2
SKU_1014,STORE_05,2
SKU_1014,STORE_06,2
SKU_1014,STORE_07,2
SKU_1014,STORE_15,1
SKU_1014,STORE_08,2
SKU_1014,STORE_09,2
SKU_1014,STORE_16,2
SKU_1014,STORE_10,2
SKU_1014,STORE_11,1
SKU_1014,STORE_12,1
SKU_1014,STORE_13,1
SKU_1014,STORE_17,2
SKU_1014,STORE_14,1
SKU_1015,STORE_01,2
SKU_1015,STORE_02,2
SKU_1015,STORE_03,2
SKU_1015,STORE_04,2
SKU_1015,STORE_05,1
SKU_1015,STORE_06,1
SKU_1015,STORE_07,2
SKU_1015,STORE_15,1
SKU_1015,STORE_08,2
SKU_1015,STORE_09,2
SKU_1015,STORE_16,2
SKU_1015,STORE_10,1
SKU_1015,STORE_11,1
SKU_1015,STORE_12,1
SKU_1015,STORE_13,1
SKU_1015,STORE_17,1
SKU_1015,STORE_14,2
SKU_1016,STORE_01,2
SKU_1016,STORE_02,1
SKU_1016,STORE_03,2
SKU_1016,STORE_04,1
SKU_1016,STORE_05,1
SKU_1016,STORE_06,2
SKU_1016,STORE_07,1
SKU_1016,STORE_15,1
SKU_1016,STORE_08,2
SKU_1016,STORE_09,1
SKU_1016,STORE_16,1
SKU_1016,STORE_10,1
SKU_1016,STORE_11,2
SKU_1016,STORE_12,2
SKU_1016,STORE_13,2
SKU_1016,STORE_17,2
SKU_1016,STORE_14,2
SKU_1017,STORE_01,2
SKU_1017,STORE_02,1
SKU_1017,STORE_03,1
SKU_1017,STORE_04,2
SKU_1017,STORE_05,1
SKU_1017,STORE_06,1
SKU_1017,STORE_07,2
SKU_1017,STORE_15,1
SKU_1017,STORE_08,1
SKU_1017,STORE_09,2
SKU_1017,STORE_16,1
SKU_1017,STORE_10,1
SKU_1017,STORE_11,1
SKU_1017,STORE_12,2
SKU_1017,STORE_13,1
SKU_1017,STORE_17,2
SKU_1017,STORE_14,2
SKU_1018,STORE_01,2
SKU_1018,STORE_02,1
SKU_1018,STORE_03,2
SKU_1018,STORE_04,2
SKU_1018,STORE_05,2
SKU_1018,STORE_06,2
SKU_1018,STORE_07,1
SKU_1018,STORE_15,2
SKU_1018,STORE_08,2
SKU_1018,STORE_09,2
SKU_1018,STORE_16,2
SKU_1018,STORE_10,1
SKU_1018,STORE_11,2
SKU_1018,STORE_12,1
SKU_1018,STORE_13,2
SKU_1018,STORE_17,1
SKU_1018,STORE_14,1
SKU_1019,STORE_01,1
SKU_1019,STORE_02,1
SKU_1019,STORE_03,1
SKU_1019,STORE_04,2
SKU_1019,STORE_05,1
SKU_1019,STORE_06,1
SKU_1019,STORE_07,2
SKU_1019,STORE_15,2
SKU_1019,STORE_08,2
SKU_1019,STORE_09,2
SKU_1019,STORE_16,2
SKU_1019,STORE_10,2
SKU_1019,STORE_11,1
SKU_1019,STORE_12,1
SKU_1019,STORE_13,2
SKU_1019,STORE_17,1
SKU_1019,STORE_14,1
SKU_1020,STORE_01,1
SKU_1020,STORE_02,1
SKU_1020,STORE_03,2
SKU_1020,STORE_04,2
SKU_1020,STORE_05,1
SKU_1020,STORE_06,2
SKU_1020,STORE_07,1
SKU_1020,STORE_15,2
SKU_1020,STORE_08,1
SKU_1020,STORE_09,2
SKU_1020,STORE_16,2
SKU_1020,STORE_10,2
SKU_1020,STORE_11,2
SKU_1020,STORE_12,2
SKU_1020,STORE_13,1
SKU_1020,STORE_17,2
SKU_1020,STORE_14,1
SKU_1021,STORE_01,1
SKU_1021,STORE_02,1
SKU_1021,STORE_03,2
SKU_1021,STORE_04,1
SKU_1021,STORE_05,2
SKU_1021,STORE_06,2
SKU_1021,STORE_07,2
SKU_1021,STORE_15,2
SKU_1021,STORE_08,1
SKU_1021,STORE_09,1
SKU_1021,STORE_16,2
SKU_1021,STORE_10,1
SKU_1021,STORE_11,1
SKU_1021,STORE_12,2
SKU_1021,STORE_13,2
SKU_1021,STORE_17,1
SKU_1021,STORE_14,1
SKU_1022,STORE_01,2
SKU_1022,STORE_02,2
SKU_1022,STORE_03,1
SKU_1022,STORE_04,2
SKU_1022,STORE_05,2
SKU_1022,STORE_06,2
SKU_1022,STORE_07,2
SKU_1022,STORE_15,2
SKU_1022,STORE_08,1
SKU_1022,STORE_09,1
SKU_1022,STORE_16,2
SKU_1022,STORE_10,2
SKU_1022,STORE_11,2
SKU_1022,STORE_12,1
SKU_1022,STORE_13,1
SKU_1022,STORE_17,2
SKU_1022,STORE_14,1
SKU_1023,STORE_01,1
SKU_1023,STORE_02,1
SKU_1023,STORE_03,1
SKU_1023,STORE_04,2
SKU_1023,STORE_05,2
SKU_1023,STORE_06,2
SKU_1023,STORE_07,2
SKU_1023,STORE_15,1
SKU_1023,STORE_08,1
SKU_1023,STORE_09,1
SKU_1023,STORE_16,1
SKU_1023,STORE_10,2
SKU_1023,STORE_11,2
SKU_1023,STORE_12,2
SKU_1023,STORE_13,1
SKU_1023,STORE_17,2
SKU_1023,STORE_14,1
SKU_1024,STORE_01,2
SKU_1024,STORE_02,2
SKU_1024,STORE_03,1
SKU_1024,STORE_04,1
SKU_1024,STORE_05,2
SKU_1024,STORE_06,1
SKU_1024,STORE_07,2
SKU_1024,STORE_15,2
SKU_1024,STORE_08,1
SKU_1024,STORE_09,2
SKU_1024,STORE_16,1
SKU_1024,STORE_10,1
SKU_1024,STORE_11,1
SKU_1024,STORE_12,2
SKU_1024,STORE_13,1
SKU_1024,STORE_17,2
SKU_1024,STORE_14,2
SKU_1025,STORE_01,1
SKU_1025,STORE_02,1
SKU_1025,STORE_03,1
SKU_1025,STORE_04,2
SKU_1025,STORE_05,1
SKU_1025,STORE_06,2
SKU_1025,STORE_07,1
SKU_1025,STORE_15,1
SKU_1025,STORE_08,2
SKU_1025,STORE_09,2
SKU_1025,STORE_16,2
SKU_1025,STORE_10,1
SKU_1025,STORE_11,1
SKU_1025,STORE_12,2
SKU_1025,STORE_13,1
SKU_1025,STORE_17,2
SKU_1025,STORE_14,2
SKU_1026,STORE_05,2
SKU_1026,STORE_06,1
SKU_1027,STORE_05,1
SKU_1027,STORE_06,1
SKU_1028,STORE_05,1
SKU_1028,STORE_06,2
SKU_1029,STORE_05,1
SKU_1029,STORE_06,2
SKU_1030,STORE_05,1
SKU_1030,STORE_06,1
SKU_1031,STORE_05,2
SKU_1031,STORE_06,2
SKU_1032,STORE_05,2
SKU_1032,STORE_06,1
SKU_1033,STORE_01,2
SKU_1033,STORE_02,1
SKU_1033,STORE_03,2
SKU_1033,STORE_04,2
SKU_1033,STORE_05,1
SKU_1033,STORE_06,1
SKU_1033,STORE_07,2
SKU_1033,STORE_15,1
SKU_1033,STORE_08,1
SKU_1033,STORE_09,2
SKU_1033,STORE_16,2
SKU_1033,STORE_10,1
SKU_1033,STORE_11,1
SKU_1033,STORE_12,1
SKU_1033,STORE_13,1
SKU_1033,STORE_17,2
SKU_1033,STORE_14,1
SKU_1034,STORE_01,2
SKU_1034,STORE_02,2
SKU_1034,STORE_03,1
SKU_1034,STORE_04,1
SKU_1034,STORE_05,1
SKU_1034,STORE_06,2
SKU_1034,STORE_07,2
SKU_1034,STORE_15,1
SKU_1034,STORE_08,1
SKU_1034,STORE_09,2
SKU_1034,STORE_16,2
SKU_1034,STORE_10,2
SKU_1034,STORE_11,2
SKU_1034,STORE_12,2
SKU_1034,STORE_13,2
SKU_1034,STORE_17,2
SKU_1034,STORE_14,1
SKU_1035,STORE_01,2
SKU_1035,STORE_02,1
SKU_1035,STORE_03,2
SKU_1035,STORE_04,2
SKU_1035,STORE_05,1
SKU_1035,STORE_06,1
SKU_1035,STORE_07,2
SKU_1035,STORE_15,4
SKU_1035,STORE_08,1
SKU_1035,STORE_09,1
SKU_1035,STORE_16,1
SKU_1035,STORE_10,1
SKU_1035,STORE_11,2
SKU_1035,STORE_12,1
SKU_1035,STORE_13,2
SKU_1035,STORE_17,2
SKU_1035,STORE_14,1
SKU_1036,STORE_01,2
SKU_1036,STORE_02,2
SKU_1036,STORE_03,2
SKU_1036,STORE_04,2
SKU_1036,STORE_05,1
SKU_1036,STORE_06,2
SKU_1036,STORE_07,1
SKU_1036,STORE_15,1
SKU_1036,STORE_08,2
SKU_1036,STORE_09,2
SKU_1036,STORE_16,1
SKU_1036,STORE_10,1
SKU_1036,STORE_11,1
SKU_1036,STORE_12,2
SKU_1036,STORE_13,1
SKU_1036,STORE_17,1
SKU_1036,STORE_14,2
SKU_1037,STORE_01,2
SKU_1037,STORE_02,1
SKU_1037,STORE_03,1
SKU_1037,STORE_04,2
SKU_1037,STORE_05,1
SKU_1037,STORE_06,1
SKU_1037,STORE_07,2
SKU_1037,STORE_15,1
SKU_1037,STORE_08,1
SKU_1037,STORE_09,2
SKU_1037,STORE_16,2
SKU_1037,STORE_10,1
SKU_1037,STORE_11,2
SKU_1037,STORE_12,1
SKU_1037,STORE_13,2
SKU_1037,STORE_17,1
SKU_1037,STORE_14,1
SKU_1038,STORE_01,2
SKU_1038,STORE_02,2
SKU_1038,STORE_03,2
SKU_1038,STORE_04,2
SKU_1038,STORE_05,1
SKU_1038,STORE_06,2
SKU_1038,STORE_07,1
SKU_1038,STORE_15,1
SKU_1038,STORE_08,1
SKU_1038,STORE_09,2
SKU_1038,STORE_16,1
SKU_1038,STORE_10,2
SKU_1038,STORE_11,1
SKU_1038,STORE_12,2
SKU_1038,STORE_13,2
SKU_1038,STORE_17,2
SKU_1038,STORE_14,2
SKU_1039,STORE_01,1
SKU_1039,STORE_02,1
SKU_1039,STORE_03,2
SKU_1039,STORE_04,1
SKU_1039,STORE_05,1
SKU_1039,STORE_06,2
SKU_1039,STORE_07,2
SKU_1039,STORE_15,2
SKU_1039,STORE_08,1
SKU_1039,STORE_09,2
SKU_1039,STORE_16,1
SKU_1039,STORE_10,1
SKU_1039,STORE_11,1
SKU_1039,STORE_12,2
SKU_1039,STORE_13,2
SKU_1039,STORE_17,1
SKU_1039,STORE_14,2
SKU_1040,STORE_01,1
SKU_1040,STORE_02,1
SKU_1040,STORE_03,2
SKU_1040,STORE_04,2
SKU_1040,STORE_05,1
SKU_1040,STORE_06,2
SKU_1040,STORE_07,2
SKU_1040,STORE_15,1
SKU_1040,STORE_08,1
SKU_1040,STORE_09,1
SKU_1040,STORE_16,2
SKU_1040,STORE_10,2
SKU_1040,STORE_11,2
SKU_1040,STORE_12,1
SKU_1040,STORE_13,2
SKU_1040,STORE_17,1
SKU_1040,STORE_14,2
SKU_1041,STORE_01,1
SKU_1041,STORE_02,2
SKU_1041,STORE_03,2
SKU_1041,STORE_04,2
SKU_1041,STORE_05,2
SKU_1041,STORE_06,1
SKU_1041,STORE_07,1
SKU_1041,STORE_15,1
SKU_1041,STORE_08,2
SKU_1041,STORE_09,1
SKU_1041,STORE_16,2
SKU_1041,STORE_10,2
SKU_1041,STORE_11,1
SKU_1041,STORE_12,2
SKU_1041,STORE_13,2
SKU_1041,STORE_17,2
SKU_1041,STORE_14,1
SKU_1042,STORE_01,1
SKU_1042,STORE_02,2
SKU_1042,STORE_03,2
SKU_1042,STORE_04,1
SKU_1042,STORE_05,1
SKU_1042,STORE_06,2
SKU_1042,STORE_07,1
SKU_1042,STORE_15,2
SKU_1042,STORE_08,2
SKU_1042,STORE_09,1
SKU_1042,STORE_16,2
SKU_1042,STORE_10,2
SKU_1042,STORE_11,2
SKU_1042,STORE_12,1
SKU_1042,STORE_13,2
SKU_1042,STORE_17,1
SKU_1042,STORE_14,2
SKU_1043,STORE_01,1
SKU_1043,STORE_02,1
SKU_1043,STORE_03,2
SKU_1043,STORE_04,1
SKU_1043,STORE_05,2
SKU_1043,STORE_06,2
SKU_1043,STORE_07,2
SKU_1043,STORE_15,2
SKU_1043,STORE_08,2
SKU_1043,STORE_09,1
SKU_1043,STORE_16,1
SKU_1043,STORE_10,2
SKU_1043,STORE_11,1
SKU_1043,STORE_12,2
SKU_1043,STORE_13,1
SKU_1043,STORE_17,1
SKU_1043,STORE_14,1
SKU_1044,STORE_01,1
SKU_1044,STORE_02,1
SKU_1044,STORE_03,1
SKU_1044,STORE_04,1
SKU_1044,STORE_05,1
SKU_1044,STORE_06,2
SKU_1044,STORE_07,1
SKU_1044,STORE_15,1
SKU_1044,STORE_08,2
SKU_1044,STORE_09,1
SKU_1044,STORE_16,2
SKU_1044,STORE_10,1
SKU_1044,STORE_11,2
SKU_1044,STORE_12,2
SKU_1044,STORE_13,2
SKU_1044,STORE_17,2
SKU_1044,STORE_14,2
SKU_1045,STORE_01,2
SKU_1045,STORE_02,1
SKU_1045,STORE_03,2
SKU_1045,STORE_04,2
SKU_1045,STORE_05,1
SKU_1045,STORE_06,1
SKU_1045,STORE_07,1
SKU_1045,STORE_15,1
SKU_1045,STORE_08,1
SKU_1045,STORE_09,1
SKU_1045,STORE_16,2
SKU_1045,STORE_10,1
SKU_1045,STORE_11,1
SKU_1045,STORE_12,2
SKU_1045,STORE_13,1
SKU_1045,STORE_17,2
SKU_1045,STORE_14,2
SKU_1046,STORE_01,2
SKU_1046,STORE_02,1
SKU_1046,STORE_03,1
SKU_1046,STORE_04,2
SKU_1046,STORE_05,2
SKU_1046,STORE_06,1
SKU_1046,STORE_07,1
SKU_1046,STORE_15,1
SKU_1046,STORE_08,1
SKU_1046,STORE_09,2
SKU_1046,STORE_16,1
SKU_1046,STORE_10,1
SKU_1046,STORE_11,1
SKU_1046,STORE_12,2
SKU_1046,STORE_13,2
SKU_1046,STORE_17,1
SKU_1046,STORE_14,2
SKU_1047,STORE_01,1
SKU_1047,STORE_02,1
SKU_1047,STORE_05,2
SKU_1047,STORE_06,1
SKU_1047,STORE_07,2
SKU_1047,STORE_08,1
SKU_1047,STORE_09,1
SKU_1047,STORE_13,2
SKU_1047,STORE_14,1
SKU_1048,STORE_01,1
SKU_1048,STORE_02,1
SKU_1048,STORE_05,2
SKU_1048,STORE_06,2
SKU_1048,STORE_07,2
SKU_1048,STORE_08,2
SKU_1048,STORE_09,1
SKU_1048,STORE_13,1
SKU_1048,STORE_14,1
SKU_1049,STORE_01,2
SKU_1049,STORE_02,1
SKU_1049,STORE_05,1
SKU_1049,STORE_06,1
SKU_1049,STORE_07,2
SKU_1049,STORE_08,1
SKU_1049,STORE_09,2
SKU_1049,STORE_13,2
SKU_1049,STORE_14,2
SKU_1050,STORE_01,1
SKU_1050,STORE_02,2
SKU_1050,STORE_05,1
SKU_1050,STORE_06,1
SKU_1050,STORE_07,1
SKU_1050,STORE_08,1
SKU_1050,STORE_09,2
SKU_1050,STORE_13,1
SKU_1050,STORE_14,1
SKU_1051,STORE_01,2
SKU_1051,STORE_02,2
SKU_1051,STORE_05,1
SKU_1051,STORE_06,2
SKU_1051,STORE_07,1
SKU_1051,STORE_08,1
SKU_1051,STORE_09,1
SKU_1051,STORE_13,1
SKU_1051,STORE_14,2
SKU_1052,STORE_01,1
SKU_1052,STORE_02,1
SKU_1052,STORE_05,1
SKU_1052,STORE_06,1
SKU_1052,STORE_07,2
SKU_1052,STORE_08,2
SKU_1052,STORE_09,2
SKU_1052,STORE_13,2
SKU_1052,STORE_14,2
SKU_1053,STORE_01,2
SKU_1053,STORE_02,2
SKU_1053,STORE_05,1
SKU_1053,STORE_06,1
SKU_1053,STORE_07,1
